site,date,start_hour,peak_wind_speed
2410,2017-07-24,8,6.6
2410,2017-07-24,9,7.7
2410,2017-07-24,10,8.5
2410,2017-07-24,11,10.6
2410,2017-07-24,12,11.3
2410,2017-07-24,13,9.9
2410,2017-07-24,14,10.4
2410,2017-07-24,15,12.3
2410,2017-07-24,16,10.3
2410,2017-07-24,17,10.5
2410,2017-07-24,18,8.8
2410,2017-07-24,19,9.5
2410,2017-07-24,20,7.8
2410,2017-07-24,21,6.6
2410,2017-07-24,22,6.7
2410,2017-07-24,23,6.4
2410,2017-07-25,0,3.6
2410,2017-07-25,1,4.9
2410,2017-07-25,2,3.6
2410,2017-07-25,3,4.8
2410,2017-07-25,4,5.1
2410,2017-07-25,5,5.0
2410,2017-07-25,6,4.6
2410,2017-07-25,7,4.8
2410,2017-07-25,8,6.8
2410,2017-07-25,9,6.4
2410,2017-07-25,10,6.4
2410,2017-07-25,11,6.7
2410,2017-07-25,12,7.2
2410,2017-07-25,13,8.7
2410,2017-07-25,14,9.6
2410,2017-07-25,15,10.1
2410,2017-07-25,16,9.5
2410,2017-07-25,17,9.9
2410,2017-07-25,18,8.0
2410,2017-07-25,19,7.6
2410,2017-07-25,20,7.2
2410,2017-07-25,21,6.2
2410,2017-07-25,22,4.8
2410,2017-07-25,23,4.9
2410,2017-07-26,0,5.5
2410,2017-07-26,1,5.8
2410,2017-07-26,2,7.0
2410,2017-07-26,3,6.2
2410,2017-07-26,4,4.9
2410,2017-07-26,5,5.1
2410,2017-07-26,6,4.3
2410,2017-07-26,7,5.6
2410,2017-07-26,8,5.5
2410,2017-07-26,9,6.5
2410,2017-07-26,10,6.1
2410,2017-07-26,11,6.4
2410,2017-07-26,12,5.5
2410,2017-07-26,13,6.3
2410,2017-07-26,14,6.8
2410,2017-07-26,15,7.5
2410,2017-07-26,16,7.4
2410,2017-07-26,17,6.5
2410,2017-07-26,18,6.0
2410,2017-07-26,19,5.9
2410,2017-07-26,20,6.5
2410,2017-07-26,21,5.7
2410,2017-07-26,22,4.7
2410,2017-07-26,23,4.5
2410,2017-07-27,0,6.3
2410,2017-07-27,1,5.3
2410,2017-07-27,2,6.0
2410,2017-07-27,3,5.2
2410,2017-07-27,4,5.4
2410,2017-07-27,5,5.4
2410,2017-07-27,6,4.8
2410,2017-07-27,7,5.3
2410,2017-07-27,8,5.5
2410,2017-07-27,9,4.5
2410,2017-07-27,10,5.2
2410,2017-07-27,11,4.8
2410,2017-07-27,12,4.2
2410,2017-07-27,13,5.0
2410,2017-07-27,14,5.7
2410,2017-07-27,15,6.2
2410,2017-07-27,16,6.1
2410,2017-07-27,17,4.3
2410,2017-07-27,18,4.6
2410,2017-07-27,19,2.7
2410,2017-07-27,20,3.6
2410,2017-07-27,21,5.4
2410,2017-07-27,22,5.3
2410,2017-07-27,23,5.9
2410,2017-07-28,0,4.9
2410,2017-07-28,1,3.7
2410,2017-07-28,2,3.8
2410,2017-07-28,3,5.9
2410,2017-07-28,4,5.0
2410,2017-07-28,5,6.9
2410,2017-07-28,6,6.5
2410,2017-07-28,7,5.6
2410,2017-07-28,8,5.8
2410,2017-07-28,9,7.8
2410,2017-07-28,10,7.7
2410,2017-07-28,11,6.5
2410,2017-07-28,12,6.0
2410,2017-07-28,13,5.9
2410,2017-07-28,14,6.4
2410,2017-07-28,15,7.3
2410,2017-07-28,16,7.4
2410,2017-07-28,17,8.0
2410,2017-07-28,18,7.8
2410,2017-07-28,19,7.0
2410,2017-07-28,20,7.0
2410,2017-07-28,21,7.7
2410,2017-07-28,22,7.8
2410,2017-07-28,23,7.8
2410,2017-07-29,0,8.2
2410,2017-07-29,1,7.7
2410,2017-07-29,2,7.2
2410,2017-07-29,3,7.0
2410,2017-07-29,4,6.1
2410,2017-07-29,5,6.0
2410,2017-07-29,6,6.6
2410,2017-07-29,7,8.6
2410,2017-07-29,8,8.2
2410,2017-07-29,9,8.3
2410,2017-07-29,10,8.3
2410,2017-07-29,11,8.6
2410,2017-07-29,12,8.7
2410,2017-07-29,13,8.2
2410,2017-07-29,14,8.4
2410,2017-07-29,15,8.0
2410,2017-07-29,16,7.4
2410,2017-07-29,17,6.7
2410,2017-07-29,18,6.4
2410,2017-07-29,19,6.7
2410,2017-07-29,20,5.6
2410,2017-07-29,21,6.7
2410,2017-07-29,22,8.0
2410,2017-07-29,23,8.1
2410,2017-07-30,0,6.4
2410,2017-07-30,1,6.4
