site,date,start_hour,solar_radiation
2596,2017-06-11,5,63.24
2596,2017-06-11,6,128.62
2596,2017-06-11,7,232.66
2596,2017-06-11,8,224.56
2596,2017-06-11,9,515.12
2596,2017-06-11,10,630.79
2596,2017-06-11,11,885.84
2596,2017-06-11,12,922.48
2596,2017-06-11,13,693.15
2596,2017-06-11,14,874.21
2596,2017-06-11,15,624.32
2596,2017-06-11,16,434.46
2596,2017-06-11,17,212.51
2596,2017-06-11,18,31.09
2596,2017-06-11,19,0.0
2596,2017-06-11,20,0.0
2596,2017-06-11,21,0.0
2596,2017-06-11,22,0.0
2596,2017-06-11,23,0.0
2596,2017-06-12,0,0.0
2596,2017-06-12,1,0.0
2596,2017-06-12,2,0.0
2596,2017-06-12,3,0.0
2596,2017-06-12,4,4.68
2596,2017-06-12,5,63.2
2596,2017-06-12,6,267.4
2596,2017-06-12,7,438.16
2596,2017-06-12,8,537.61
2596,2017-06-12,9,897.8
2596,2017-06-12,10,964.48
2596,2017-06-12,11,1025.34
2596,2017-06-12,12,1009.79
2596,2017-06-12,13,945.65
2596,2017-06-12,14,829.85
2596,2017-06-12,15,650.58
2596,2017-06-12,16,441.1
2596,2017-06-12,17,222.18
2596,2017-06-12,18,50.19
2596,2017-06-12,19,0.0
2596,2017-06-12,20,0.0
2596,2017-06-12,21,0.0
2596,2017-06-12,22,0.0
2596,2017-06-12,23,0.0
2596,2017-06-13,0,0.0
2596,2017-06-13,1,0.0
2596,2017-06-13,2,0.0
2596,2017-06-13,3,0.0
2596,2017-06-13,4,1.73
2596,2017-06-13,5,89.03
2596,2017-06-13,6,304.8
2596,2017-06-13,7,517.88
2596,2017-06-13,8,709.27
2596,2017-06-13,9,856.16
2596,2017-06-13,10,964.82
2596,2017-06-13,11,1029.92
2596,2017-06-13,12,1023.53
2596,2017-06-13,13,963.54
2596,2017-06-13,14,829.41
2596,2017-06-13,15,648.09
2596,2017-06-13,16,437.67
2596,2017-06-13,17,215.82
2596,2017-06-13,18,46.76
2596,2017-06-13,19,0.0
2596,2017-06-13,20,0.0
2596,2017-06-13,21,0.0
2596,2017-06-13,22,0.0
2596,2017-06-13,23,0.0
2596,2017-06-14,0,0.0
2596,2017-06-14,1,0.0
2596,2017-06-14,2,0.0
2596,2017-06-14,3,0.0
2596,2017-06-14,4,1.46
2596,2017-06-14,5,86.09
2596,2017-06-14,6,298.24
2596,2017-06-14,7,508.93
2596,2017-06-14,8,699.67
2596,2017-06-14,9,847.57
2596,2017-06-14,10,960.97
2596,2017-06-14,11,1027.07
2596,2017-06-14,12,1004.71
2596,2017-06-14,13,957.94
2596,2017-06-14,14,834.06
2596,2017-06-14,15,654.84
2596,2017-06-14,16,448.38
2596,2017-06-14,17,230.84
2596,2017-06-14,18,50.5
2596,2017-06-14,19,0.0
2596,2017-06-14,20,0.0
2596,2017-06-14,21,0.0
2596,2017-06-14,22,0.0
2596,2017-06-14,23,0.0
2596,2017-06-15,0,0.0
2596,2017-06-15,1,0.0
2596,2017-06-15,2,0.0
2596,2017-06-15,3,0.0
2596,2017-06-15,4,1.46
2596,2017-06-15,5,85.47
2596,2017-06-15,6,300.92
2596,2017-06-15,7,515.04
2596,2017-06-15,8,705.72
2596,2017-06-15,9,857.32
2596,2017-06-15,10,969.18
2596,2017-06-15,11,1022.59
2596,2017-06-15,12,1009.01
2596,2017-06-15,13,957.64
2596,2017-06-15,14,840.61
2596,2017-06-15,15,664.65
2596,2017-06-15,16,458.66
2596,2017-06-15,17,238.38
2596,2017-06-15,18,55.09
2596,2017-06-15,19,0.0
2596,2017-06-15,20,0.0
2596,2017-06-15,21,0.0
2596,2017-06-15,22,0.0
2596,2017-06-15,23,0.0
2596,2017-06-16,0,0.0
2596,2017-06-16,1,0.0
2596,2017-06-16,2,0.0
2596,2017-06-16,3,0.0
2596,2017-06-16,4,1.39
2596,2017-06-16,5,86.55
2596,2017-06-16,6,301.28
2596,2017-06-16,7,514.03
2596,2017-06-16,8,702.25
2596,2017-06-16,9,848.91
2596,2017-06-16,10,957.82
2596,2017-06-16,11,1012.67
2596,2017-06-16,12,999.34
2596,2017-06-16,13,931.96
2596,2017-06-16,14,825.34
2596,2017-06-16,15,657.33
2596,2017-06-16,16,448.76
2596,2017-06-16,17,230.53
2596,2017-06-16,18,52.74
2596,2017-06-16,19,0.0
2596,2017-06-16,20,0.0
2596,2017-06-16,21,0.0
2596,2017-06-16,22,0.0
2596,2017-06-16,23,0.0
2596,2017-06-17,0,0.0
2596,2017-06-17,1,0.0
2596,2017-06-17,2,0.0
2596,2017-06-17,3,0.0
2596,2017-06-17,4,1.04
2596,2017-06-17,5,85.14
2596,2017-06-17,6,299.03
2596,2017-06-17,7,507.58
2596,2017-06-17,8,696.49
2596,2017-06-17,9,844.03
2596,2017-06-17,10,954.58
2596,2017-06-17,11,1025.84
2596,2017-06-17,12,1013.54
2596,2017-06-17,13,944.0
2596,2017-06-17,14,832.65
2596,2017-06-17,15,658.43
2596,2017-06-17,16,456.21
2596,2017-06-17,17,233.61
2596,2017-06-17,18,53.44
2596,2017-06-17,19,0.0
2596,2017-06-17,20,0.0
2596,2017-06-17,21,0.0
2596,2017-06-17,22,0.0
2596,2017-06-17,23,0.0
2596,2017-06-18,0,0.0
2596,2017-06-18,1,0.0
2596,2017-06-18,2,0.0
2596,2017-06-18,3,0.0
2596,2017-06-18,4,1.17
2596,2017-06-18,5,85.01
2596,2017-06-18,6,294.57
2596,2017-06-18,7,502.74
2596,2017-06-18,8,680.47
2596,2017-06-18,9,832.9
2596,2017-06-18,10,938.77
2596,2017-06-18,11,1009.84
2596,2017-06-18,12,991.71
2596,2017-06-18,13,939.26
2596,2017-06-18,14,823.35
2596,2017-06-18,15,650.84
2596,2017-06-18,16,448.64
2596,2017-06-18,17,229.74
2596,2017-06-18,18,52.01
2596,2017-06-18,19,0.0
2596,2017-06-18,20,0.0
2596,2017-06-18,21,0.0
2596,2017-06-18,22,0.0
2596,2017-06-18,23,0.0
2596,2017-06-19,0,0.0
2596,2017-06-19,1,0.0
2596,2017-06-19,2,0.0
2596,2017-06-19,3,0.0
2596,2017-06-19,4,1.29
2596,2017-06-19,5,77.78
2596,2017-06-19,6,275.46
2596,2017-06-19,7,482.2
2596,2017-06-19,8,672.99
2596,2017-06-19,9,825.57
2596,2017-06-19,10,929.49
2596,2017-06-19,11,981.45
2596,2017-06-19,12,980.6
2596,2017-06-19,13,925.98
2596,2017-06-19,14,814.55
2596,2017-06-19,15,641.74
2596,2017-06-19,16,445.84
2596,2017-06-19,17,233.51
2596,2017-06-19,18,50.98
2596,2017-06-19,19,0.0
2596,2017-06-19,20,0.0
2596,2017-06-19,21,0.0
2596,2017-06-19,22,0.0
2596,2017-06-19,23,0.0
2596,2017-06-20,0,0.0
2596,2017-06-20,1,0.0
2596,2017-06-20,2,0.0
2596,2017-06-20,3,0.0
2596,2017-06-20,4,1.04
2596,2017-06-20,5,78.49
2596,2017-06-20,6,281.63
2596,2017-06-20,7,486.95
2596,2017-06-20,8,671.86
2596,2017-06-20,9,823.45
2596,2017-06-20,10,932.53
2596,2017-06-20,11,1005.01
2596,2017-06-20,12,987.63
2596,2017-06-20,13,924.62
2596,2017-06-20,14,809.39
2596,2017-06-20,15,645.92
2596,2017-06-20,16,452.15
2596,2017-06-20,17,235.49
2596,2017-06-20,18,55.58
2596,2017-06-20,19,0.0
2596,2017-06-20,20,0.0
2596,2017-06-20,21,0.0
2596,2017-06-20,22,0.0
2596,2017-06-20,23,0.0
2596,2017-06-21,0,0.0
2596,2017-06-21,1,0.0
2596,2017-06-21,2,0.0
2596,2017-06-21,3,0.0
2596,2017-06-21,4,0.8
2596,2017-06-21,5,83.06
2596,2017-06-21,6,293.93
2596,2017-06-21,7,501.9
2596,2017-06-21,8,686.06
2596,2017-06-21,9,834.01
2596,2017-06-21,10,945.35
2596,2017-06-21,11,999.27
2596,2017-06-21,12,986.08
2596,2017-06-21,13,930.16
2596,2017-06-21,14,823.31
2596,2017-06-21,15,666.54
2596,2017-06-21,16,461.78
2596,2017-06-21,17,249.6
2596,2017-06-21,18,56.63
2596,2017-06-21,19,0.0
2596,2017-06-21,20,0.0
2596,2017-06-21,21,0.0
2596,2017-06-21,22,0.0
2596,2017-06-21,23,0.0
2596,2017-06-22,0,0.0
2596,2017-06-22,1,0.0
2596,2017-06-22,2,0.0
2596,2017-06-22,3,0.0
2596,2017-06-22,4,1.44
2596,2017-06-22,5,79.89
2596,2017-06-22,6,279.91
2596,2017-06-22,7,494.18
2596,2017-06-22,8,690.23
2596,2017-06-22,9,846.94
2596,2017-06-22,10,959.39
2596,2017-06-22,11,1024.97
2596,2017-06-22,12,1017.16
2596,2017-06-22,13,951.3
2596,2017-06-22,14,832.39
2596,2017-06-22,15,659.36
2596,2017-06-22,16,460.9
2596,2017-06-22,17,245.16
2596,2017-06-22,18,56.87
2596,2017-06-22,19,0.0
2596,2017-06-22,20,0.0
2596,2017-06-22,21,0.0
2596,2017-06-22,22,0.0
2596,2017-06-22,23,0.0
2596,2017-06-23,0,0.0
2596,2017-06-23,1,0.0
2596,2017-06-23,2,0.0
2596,2017-06-23,3,0.0
2596,2017-06-23,4,2.22
2596,2017-06-23,5,77.24
2596,2017-06-23,6,254.28
2596,2017-06-23,7,493.02
2596,2017-06-23,8,694.01
2596,2017-06-23,9,855.78
2596,2017-06-23,10,962.49
2596,2017-06-23,14,815.05
2596,2017-06-23,15,645.93
2596,2017-06-23,16,447.6
2596,2017-06-23,17,230.24
2596,2017-06-23,18,52.71
2596,2017-06-23,19,0.0
2596,2017-06-23,20,0.0
2596,2017-06-23,21,0.0
2596,2017-06-23,22,0.0
2596,2017-06-23,23,0.0
2596,2017-06-24,0,0.0
2596,2017-06-24,1,0.0
2596,2017-06-24,2,0.0
2596,2017-06-24,3,0.0
2596,2017-06-24,4,1.13
2596,2017-06-24,5,56.3
2596,2017-06-24,6,258.37
2596,2017-06-24,7,438.22
2596,2017-06-24,8,493.48
2596,2017-06-24,9,840.63
2596,2017-06-24,10,947.82
2596,2017-06-24,11,1000.97
2596,2017-06-24,12,983.57
2596,2017-06-24,13,925.19
2596,2017-06-24,14,803.89
2596,2017-06-24,15,637.46
2596,2017-06-24,16,438.79
2596,2017-06-24,17,225.59
2596,2017-06-24,18,50.93
2596,2017-06-24,19,0.0
2596,2017-06-24,20,0.0
2596,2017-06-24,21,0.0
2596,2017-06-24,22,0.0
2596,2017-06-24,23,0.0
2596,2017-06-25,0,0.0
2596,2017-06-25,1,0.0
2596,2017-06-25,2,0.0
2596,2017-06-25,3,0.0
2596,2017-06-25,4,1.15
2596,2017-06-25,5,76.1
2596,2017-06-25,6,280.01
2596,2017-06-25,7,493.79
2596,2017-06-25,8,696.35
2596,2017-06-25,9,865.72
2596,2017-06-25,10,976.82
2596,2017-06-25,11,1042.26
2596,2017-06-25,12,1030.7
2596,2017-06-25,13,962.25
2596,2017-06-25,14,838.59
2596,2017-06-25,15,662.74
2596,2017-06-25,16,462.9
2596,2017-06-25,17,242.48
2596,2017-06-25,18,54.93
2596,2017-06-25,19,0.0
2596,2017-06-25,20,0.0
2596,2017-06-25,21,0.0
2596,2017-06-25,22,0.0
2596,2017-06-25,23,0.0
2596,2017-06-26,0,0.0
2596,2017-06-26,1,0.0
2596,2017-06-26,2,0.0
2596,2017-06-26,3,0.0
2596,2017-06-26,4,0.92
2596,2017-06-26,5,77.02
2596,2017-06-26,6,289.12
2596,2017-06-26,7,503.84
2596,2017-06-26,8,707.47
2596,2017-06-26,9,871.39
2596,2017-06-26,10,985.74
2596,2017-06-26,11,1050.49
2596,2017-06-26,12,1041.0
2596,2017-06-26,13,976.11
2596,2017-06-26,14,854.89
2596,2017-06-26,15,684.67
2596,2017-06-26,16,479.56
2596,2017-06-26,17,251.15
2596,2017-06-26,18,57.52
2596,2017-06-26,19,0.0
2596,2017-06-26,20,0.0
2596,2017-06-26,21,0.0
2596,2017-06-26,22,0.0
2596,2017-06-26,23,0.0
2596,2017-06-27,0,0.0
2596,2017-06-27,1,0.0
2596,2017-06-27,2,0.0
2596,2017-06-27,3,0.0
2596,2017-06-27,4,0.04
2596,2017-06-27,5,80.01
2596,2017-06-27,6,307.22
2596,2017-06-27,7,529.15
2596,2017-06-27,8,732.34
2596,2017-06-27,9,891.46
2596,2017-06-27,10,1004.23
2596,2017-06-27,11,1061.9
2596,2017-06-27,12,1056.86
2596,2017-06-27,13,990.77
2596,2017-06-27,14,885.89
2596,2017-06-27,15,713.08
2596,2017-06-27,16,503.54
2596,2017-06-27,17,271.11
2596,2017-06-27,18,68.33
2596,2017-06-27,19,0.0
2596,2017-06-27,20,0.0
2596,2017-06-27,21,0.0
2596,2017-06-27,22,0.0
2596,2017-06-27,23,0.0
2596,2017-06-28,0,0.0
2596,2017-06-28,1,0.0
2596,2017-06-28,2,0.0
2596,2017-06-28,3,0.0
2596,2017-06-28,4,0.09
2596,2017-06-28,5,78.71
2596,2017-06-28,6,305.58
2596,2017-06-28,7,524.84
2596,2017-06-28,8,724.71
2596,2017-06-28,9,878.53
2596,2017-06-28,10,983.81
2596,2017-06-28,11,1047.28
2596,2017-06-28,12,1022.77
2596,2017-06-28,13,957.26
2596,2017-06-28,14,841.35
2596,2017-06-28,15,671.69
2596,2017-06-28,16,467.52
2596,2017-06-28,17,250.51
2596,2017-06-28,18,60.28
2596,2017-06-28,19,0.0
2596,2017-06-28,20,0.0
2596,2017-06-28,21,0.0
2596,2017-06-28,22,0.0
2596,2017-06-28,23,0.0
2596,2017-06-29,0,0.0
2596,2017-06-29,1,0.0
2596,2017-06-29,2,0.0
2596,2017-06-29,3,0.0
2596,2017-06-29,4,0.43
2596,2017-06-29,5,79.15
2596,2017-06-29,6,264.17
2596,2017-06-29,7,480.91
2596,2017-06-29,8,685.76
2596,2017-06-29,9,847.83
2596,2017-06-29,10,972.52
2596,2017-06-29,11,1041.59
2596,2017-06-29,12,1016.21
2596,2017-06-29,13,939.53
2596,2017-06-29,14,811.11
2596,2017-06-29,15,644.43
2596,2017-06-29,16,442.39
2596,2017-06-29,17,230.49
2596,2017-06-29,18,51.39
2596,2017-06-29,19,0.0
2596,2017-06-29,20,0.0
2596,2017-06-29,21,0.0
2596,2017-06-29,22,0.0
2596,2017-06-29,23,0.0
2596,2017-06-30,0,0.0
2596,2017-06-30,1,0.0
2596,2017-06-30,2,0.0
2596,2017-06-30,3,0.0
2596,2017-06-30,4,0.28
2596,2017-06-30,5,31.9
2596,2017-06-30,6,89.15
2596,2017-06-30,7,320.26
2596,2017-06-30,8,684.24
2596,2017-06-30,9,861.28
2596,2017-06-30,10,981.07
2596,2017-06-30,11,1042.36
2596,2017-06-30,12,1019.87
2596,2017-06-30,13,950.65
2596,2017-06-30,14,824.3
2596,2017-06-30,15,654.89
2596,2017-06-30,16,453.82
2596,2017-06-30,17,230.71
2596,2017-06-30,18,53.66
2596,2017-06-30,19,0.0
2596,2017-06-30,20,0.0
2596,2017-06-30,21,0.0
2596,2017-06-30,22,0.0
2596,2017-06-30,23,0.0
2596,2017-07-01,0,0.0
2596,2017-07-01,1,0.0
2596,2017-07-01,2,0.0
2596,2017-07-01,3,0.0
2596,2017-07-01,4,0.17
2596,2017-07-01,5,31.26
2596,2017-07-01,6,96.47
2596,2017-07-01,7,266.12
2596,2017-07-01,8,580.35
2596,2017-07-01,9,840.41
2596,2017-07-01,10,954.39
2596,2017-07-01,11,1015.25
2596,2017-07-01,12,1007.15
2596,2017-07-01,13,939.32
2596,2017-07-01,14,809.88
2596,2017-07-01,15,643.08
2596,2017-07-01,16,440.74
2596,2017-07-01,17,234.06
2596,2017-07-01,18,53.97
2596,2017-07-01,19,0.0
2596,2017-07-01,20,0.0
2596,2017-07-01,21,0.0
2596,2017-07-01,22,0.0
2596,2017-07-01,23,0.0
2596,2017-07-02,0,0.0
2596,2017-07-02,1,0.0
2596,2017-07-02,2,0.0
2596,2017-07-02,3,0.0
2596,2017-07-02,4,0.5
2596,2017-07-02,5,72.33
2596,2017-07-02,6,265.08
2596,2017-07-02,7,492.03
2596,2017-07-02,8,697.12
2596,2017-07-02,9,862.87
2596,2017-07-02,10,973.31
2596,2017-07-02,11,1028.91
2596,2017-07-02,12,1017.16
2596,2017-07-02,13,957.59
2596,2017-07-02,14,840.91
2596,2017-07-02,15,680.55
2596,2017-07-02,16,472.78
2596,2017-07-02,17,251.32
2596,2017-07-02,18,59.51
2596,2017-07-02,19,0.0
2596,2017-07-02,20,0.0
2596,2017-07-02,21,0.0
2596,2017-07-02,22,0.0
2596,2017-07-02,23,0.0
2596,2017-07-03,0,0.0
2596,2017-07-03,1,0.0
2596,2017-07-03,2,0.0
2596,2017-07-03,3,0.0
2596,2017-07-03,4,0.0
2596,2017-07-03,5,75.61
2596,2017-07-03,6,288.83
2596,2017-07-03,7,514.22
2596,2017-07-03,8,711.15
2596,2017-07-03,9,876.89
2596,2017-07-03,10,979.46
2596,2017-07-03,11,1040.84
2596,2017-07-03,12,1026.08
2596,2017-07-03,13,968.33
2596,2017-07-03,14,850.37
2596,2017-07-03,15,676.3
2596,2017-07-03,16,474.13
2596,2017-07-03,17,246.9
2596,2017-07-03,18,61.9
2596,2017-07-03,19,0.0
2596,2017-07-03,20,0.0
2596,2017-07-03,21,0.0
2596,2017-07-03,22,0.0
2596,2017-07-03,23,0.0
2596,2017-07-04,0,0.0
2596,2017-07-04,1,0.0
2596,2017-07-04,2,0.0
2596,2017-07-04,3,0.0
2596,2017-07-04,4,0.03
2596,2017-07-04,5,70.53
2596,2017-07-04,6,276.34
2596,2017-07-04,7,489.09
2596,2017-07-04,8,685.52
2596,2017-07-04,9,849.71
2596,2017-07-04,10,967.92
2596,2017-07-04,11,1025.04
2596,2017-07-04,12,1001.71
2596,2017-07-04,13,943.1
2596,2017-07-04,14,804.67
2596,2017-07-04,15,557.14
2596,2017-07-04,16,436.85
2596,2017-07-04,17,232.15
2596,2017-07-04,18,54.34
2596,2017-07-04,19,0.0
2596,2017-07-04,20,0.0
2596,2017-07-04,21,0.0
2596,2017-07-04,22,0.0
2596,2017-07-04,23,0.0
2596,2017-07-05,0,0.0
2596,2017-07-05,1,0.0
2596,2017-07-05,2,0.0
2596,2017-07-05,3,0.0
2596,2017-07-05,4,0.0
2596,2017-07-05,5,59.89
2596,2017-07-05,6,254.0
2596,2017-07-05,7,461.59
2596,2017-07-05,8,661.09
2596,2017-07-05,9,822.23
2596,2017-07-05,10,940.98
2596,2017-07-05,11,1002.26
2596,2017-07-05,12,936.46
2596,2017-07-05,13,793.41
2596,2017-07-05,14,810.43
2596,2017-07-05,15,642.46
2596,2017-07-05,16,440.24
2596,2017-07-05,17,218.65
2596,2017-07-05,18,44.7
2596,2017-07-05,19,0.0
2596,2017-07-05,20,0.0
2596,2017-07-05,21,0.0
2596,2017-07-05,22,0.0
2596,2017-07-05,23,0.0
2596,2017-07-06,0,0.0
2596,2017-07-06,1,0.0
2596,2017-07-06,2,0.0
2596,2017-07-06,3,0.0
2596,2017-07-06,4,0.04
2596,2017-07-06,5,68.74
2596,2017-07-06,6,253.32
2596,2017-07-06,7,453.7
2596,2017-07-06,8,645.9
2596,2017-07-06,9,807.22
2596,2017-07-06,10,918.21
2596,2017-07-06,11,976.53
2596,2017-07-06,12,970.56
2596,2017-07-06,13,897.16
2596,2017-07-06,14,795.95
2596,2017-07-06,15,512.03
2596,2017-07-06,16,370.76
2596,2017-07-06,17,131.85
2596,2017-07-06,18,49.35
2596,2017-07-06,19,0.0
2596,2017-07-06,20,0.0
2596,2017-07-06,21,0.0
2596,2017-07-06,22,0.0
2596,2017-07-06,23,0.0
2596,2017-07-07,0,0.0
2596,2017-07-07,1,0.0
2596,2017-07-07,2,0.0
2596,2017-07-07,3,0.0
2596,2017-07-07,4,0.0
2596,2017-07-07,5,61.04
2596,2017-07-07,6,254.56
2596,2017-07-07,7,424.88
2596,2017-07-07,8,657.85
2596,2017-07-07,9,818.28
2596,2017-07-07,10,933.33
2596,2017-07-07,11,944.13
2596,2017-07-07,12,984.6
2596,2017-07-07,13,927.41
2596,2017-07-07,14,815.85
2596,2017-07-07,15,632.96
2596,2017-07-07,16,459.98
2596,2017-07-07,17,197.8
2596,2017-07-07,18,75.85
2596,2017-07-07,19,0.0
2596,2017-07-07,20,0.0
2596,2017-07-07,21,0.0
2596,2017-07-07,22,0.0
2596,2017-07-07,23,0.0
2596,2017-07-08,0,0.0
2596,2017-07-08,1,0.0
2596,2017-07-08,2,0.0
2596,2017-07-08,3,0.0
2596,2017-07-08,4,0.0
2596,2017-07-08,5,64.49
2596,2017-07-08,6,256.14
2596,2017-07-08,7,472.09
2596,2017-07-08,8,664.92
2596,2017-07-08,9,844.59
2596,2017-07-08,10,927.54
2596,2017-07-08,11,992.22
2596,2017-07-08,12,958.77
2596,2017-07-08,13,932.13
2596,2017-07-08,14,836.8
2596,2017-07-08,15,538.16
2596,2017-07-08,16,147.36
2596,2017-07-08,17,80.08
2596,2017-07-08,18,22.62
2596,2017-07-08,19,0.0
2596,2017-07-08,20,0.0
2596,2017-07-08,21,0.0
2596,2017-07-08,22,0.0
2596,2017-07-08,23,0.0
2596,2017-07-09,0,0.0
2596,2017-07-09,1,0.0
2596,2017-07-09,2,0.0
2596,2017-07-09,3,0.0
2596,2017-07-09,4,0.0
2596,2017-07-09,5,30.13
2596,2017-07-09,6,107.48
2596,2017-07-09,7,291.07
2596,2017-07-09,8,514.54
2596,2017-07-09,9,648.28
2596,2017-07-09,10,698.76
2596,2017-07-09,11,698.66
2596,2017-07-09,12,973.38
2596,2017-07-09,13,898.5
2596,2017-07-09,14,801.48
2596,2017-07-09,15,526.08
2596,2017-07-09,16,335.25
2596,2017-07-09,17,178.39
2596,2017-07-09,18,49.86
2596,2017-07-09,19,0.0
2596,2017-07-09,20,0.0
2596,2017-07-09,21,0.0
2596,2017-07-09,22,0.0
2596,2017-07-09,23,0.0
2596,2017-07-10,0,0.0
2596,2017-07-10,1,0.0
2596,2017-07-10,2,0.0
2596,2017-07-10,3,0.0
2596,2017-07-10,4,0.0
2596,2017-07-10,5,59.39
2596,2017-07-10,6,251.59
2596,2017-07-10,7,458.79
2596,2017-07-10,8,652.73
2596,2017-07-10,9,814.59
2596,2017-07-10,10,927.15
2596,2017-07-10,11,978.2
2596,2017-07-10,12,978.37
2596,2017-07-10,13,921.48
2596,2017-07-10,14,803.57
2596,2017-07-10,15,644.45
2596,2017-07-10,16,447.21
2596,2017-07-10,17,235.81
2596,2017-07-10,18,51.82
2596,2017-07-10,19,0.0
2596,2017-07-10,20,0.0
2596,2017-07-10,21,0.0
2596,2017-07-10,22,0.0
2596,2017-07-10,23,0.0
2596,2017-07-11,0,0.0
2596,2017-07-11,1,0.0
2596,2017-07-11,2,0.0
2596,2017-07-11,3,0.0
2596,2017-07-11,4,0.0
2596,2017-07-11,5,58.18
2596,2017-07-11,6,242.68
2596,2017-07-11,7,452.68
2596,2017-07-11,8,644.4
2596,2017-07-11,9,803.24
2596,2017-07-11,10,908.61
2596,2017-07-11,11,968.14
2596,2017-07-11,12,972.25
2596,2017-07-11,13,913.42
2596,2017-07-11,14,796.1
2596,2017-07-11,15,641.35
2596,2017-07-11,16,444.14
2596,2017-07-11,17,233.24
2596,2017-07-11,18,50.87
2596,2017-07-11,19,0.0
2596,2017-07-11,20,0.0
2596,2017-07-11,21,0.0
2596,2017-07-11,22,0.0
2596,2017-07-11,23,0.0
2596,2017-07-12,0,0.0
2596,2017-07-12,1,0.0
2596,2017-07-12,2,0.0
2596,2017-07-12,3,0.0
2596,2017-07-12,4,0.0
2596,2017-07-12,5,59.13
2596,2017-07-12,6,247.24
2596,2017-07-12,7,460.03
2596,2017-07-12,8,653.77
2596,2017-07-12,9,810.8
2596,2017-07-12,10,922.36
2596,2017-07-12,11,978.87
2596,2017-07-12,12,965.52
2596,2017-07-12,13,916.71
2596,2017-07-12,14,811.29
2596,2017-07-12,15,649.73
2596,2017-07-12,16,448.45
2596,2017-07-12,17,223.94
2596,2017-07-12,18,50.55
2596,2017-07-12,19,0.0
2596,2017-07-12,20,0.0
2596,2017-07-12,21,0.0
2596,2017-07-12,22,0.0
2596,2017-07-12,23,0.0
2596,2017-07-13,0,0.0
2596,2017-07-13,1,0.0
2596,2017-07-13,2,0.0
2596,2017-07-13,3,0.0
2596,2017-07-13,4,0.25
2596,2017-07-13,5,82.52
2596,2017-07-13,6,258.95
2596,2017-07-13,7,461.47
2596,2017-07-13,8,662.87
2596,2017-07-13,9,784.97
2596,2017-07-13,10,930.87
2596,2017-07-13,11,996.08
2596,2017-07-13,12,979.13
2596,2017-07-13,13,909.83
2596,2017-07-13,14,779.25
2596,2017-07-13,15,621.59
2596,2017-07-13,16,434.26
2596,2017-07-13,17,217.79
2596,2017-07-13,18,42.2
2596,2017-07-13,19,0.0
2596,2017-07-13,20,0.0
2596,2017-07-13,21,0.0
2596,2017-07-13,22,0.0
2596,2017-07-13,23,0.0
2596,2017-07-14,0,0.0
2596,2017-07-14,1,0.0
2596,2017-07-14,2,0.0
2596,2017-07-14,3,0.0
2596,2017-07-14,4,0.0
2596,2017-07-14,5,59.28
2596,2017-07-14,6,248.77
2596,2017-07-14,7,458.34
2596,2017-07-14,8,652.41
2596,2017-07-14,9,810.29
2596,2017-07-14,10,920.67
2596,2017-07-14,11,980.12
2596,2017-07-14,12,974.53
2596,2017-07-14,13,919.77
2596,2017-07-14,14,803.7
2596,2017-07-14,15,642.73
2596,2017-07-14,16,444.23
2596,2017-07-14,17,220.84
2596,2017-07-14,18,48.09
2596,2017-07-14,19,0.0
2596,2017-07-14,20,0.0
2596,2017-07-14,21,0.0
2596,2017-07-14,22,0.0
2596,2017-07-14,23,0.0
2596,2017-07-15,0,0.0
2596,2017-07-15,1,0.0
2596,2017-07-15,2,0.0
2596,2017-07-15,3,0.0
2596,2017-07-15,4,0.0
2596,2017-07-15,5,58.61
2596,2017-07-15,6,245.93
2596,2017-07-15,7,447.41
2596,2017-07-15,8,634.86
2596,2017-07-15,9,798.02
2596,2017-07-15,10,913.39
2596,2017-07-15,11,971.92
2596,2017-07-15,12,1011.5
2596,2017-07-15,13,656.5
2596,2017-07-15,14,826.24
2596,2017-07-15,15,633.06
2596,2017-07-15,16,433.9
2596,2017-07-15,17,220.18
2596,2017-07-15,18,46.39
2596,2017-07-15,19,0.0
2596,2017-07-15,20,0.0
2596,2017-07-15,21,0.0
2596,2017-07-15,22,0.0
2596,2017-07-15,23,0.0
2596,2017-07-16,0,0.0
2596,2017-07-16,1,0.0
2596,2017-07-16,2,0.0
2596,2017-07-16,3,0.0
2596,2017-07-16,4,0.0
2596,2017-07-16,5,51.57
2596,2017-07-16,6,220.96
2596,2017-07-16,7,423.45
2596,2017-07-16,8,614.75
2596,2017-07-16,9,787.76
2596,2017-07-16,10,864.99
2596,2017-07-16,11,908.76
2596,2017-07-16,12,797.42
2596,2017-07-16,13,897.88
2596,2017-07-16,14,805.82
2596,2017-07-16,15,598.1
2596,2017-07-16,16,405.19
2596,2017-07-16,17,194.58
2596,2017-07-16,18,41.49
2596,2017-07-16,19,0.0
2596,2017-07-16,20,0.0
2596,2017-07-16,21,0.0
2596,2017-07-16,22,0.0
2596,2017-07-16,23,0.0
2596,2017-07-17,0,0.0
2596,2017-07-17,1,0.0
2596,2017-07-17,2,0.0
2596,2017-07-17,3,0.0
2596,2017-07-17,4,0.0
2596,2017-07-17,5,60.56
2596,2017-07-17,6,226.78
2596,2017-07-17,7,427.63
2596,2017-07-17,8,620.85
2596,2017-07-17,9,780.15
2596,2017-07-17,10,892.91
2596,2017-07-17,11,952.11
2596,2017-07-17,12,955.2
2596,2017-07-17,13,893.95
2596,2017-07-17,14,775.97
